1200	832.973083496
1201.41296387	840.038574219
1202.82592773	846.235717773
1204.2388916	845.30456543
1205.65185547	863.77746582
1207.06481934	809.791992188
1208.4777832	775.534790039
1209.89086914	792.491943359
1211.30383301	763.812988281
1212.71679688	735.707824707
1214.12976074	732.30267334
1215.54272461	727.584655762
1216.95568848	706.826843262
1218.36865234	694.621032715
1219.78161621	699.793273926
1221.19458008	707.217773438
1222.60754395	693.317443848
1224.02050781	682.658569336
1225.43347168	671.623840332
1226.84655762	646.864135742
1228.25952148	662.403503418
1229.67248535	639.632751465
1231.08544922	633.141113281
1232.49841309	616.976196289
1233.91137695	597.172485352
1235.32434082	603.936645508
1236.73730469	613.438903809
1238.15026855	579.909973145
1239.56323242	571.187438965
1240.97619629	595.66229248
1242.38916016	611.487792969
1243.80212402	576.858520508
1245.21520996	562.830688477
1246.62817383	571.52947998
1248.0411377	574.788574219
1249.45410156	570.484802246
1250.86706543	587.341369629
1252.2800293	575.963500977
1253.69299316	575.768737793
1255.10595703	548.612731934
1256.5189209	517.061035156
1257.93188477	497.387237549
1259.34484863	493.653930664
1260.7578125	495.23651123
1262.17089844	470.929016113
1263.5838623	450.673065186
1264.99682617	444.890075684
1266.40979004	466.861419678
1267.82275391	474.081298828
1269.23571777	468.423553467
1270.64868164	463.774169922
1272.06164551	462.101776123
1273.47460938	464.493041992
1274.88757324	428.4168396
1276.30053711	470.860809326
1277.71350098	456.717254639
1279.12646484	453.938201904
1280.53955078	461.2862854
1281.95251465	464.311584473
1283.36547852	469.268157959
1284.77844238	478.253845215
1286.19140625	480.889587402
1287.60437012	469.212799072
1289.01733398	484.300201416
1290.43029785	496.930145264
1291.84326172	497.532440186
1293.25622559	488.151885986
1294.66918945	481.690612793
1296.08215332	495.17678833
1297.49523926	504.854095459
1298.90820313	486.469329834
1300.32116699	472.530517578
1301.73413086	495.010253906
1303.14709473	504.71105957
1304.56005859	499.088989258
1305.97302246	488.935455322
1307.38598633	465.262451172
1308.7989502	462.944915771
1310.21191406	483.107086182
1311.62487793	464.800018311
1313.0378418	452.35369873
1314.45092773	439.261016846
1315.8638916	425.169616699
1317.27685547	421.173797607
1318.68981934	432.860443115
1320.1027832	440.294311523
1321.51574707	406.772033691
1322.92871094	404.265991211
1324.3416748	406.13949585
1325.75463867	401.893890381
1327.16760254	397.363830566
1328.58056641	381.427978516
1329.99353027	365.76083374
1331.40649414	383.511413574
1332.81958008	380.970703125
1334.23254395	382.838470459
1335.64550781	370.878540039
1337.05847168	381.148773193
1338.47143555	378.936798096
1339.88439941	378.9793396
1341.29736328	381.52166748
1342.71032715	369.9894104
1344.12329102	360.01272583
1345.53625488	360.998413086
1346.94921875	345.101226807
1348.36218262	358.292877197
1349.77526855	346.527648926
1351.18823242	345.500366211
1352.60119629	349.448150635
1354.01416016	352.539611816
1355.42712402	369.363586426
1356.84008789	378.990570068
1358.25305176	378.889343262
1359.66601563	369.47454834
1361.07897949	373.07913208
1362.49194336	384.380767822
1363.90490723	391.486938477
1365.31787109	400.129547119
1366.73083496	403.111480713
1368.1439209	388.914031982
1369.55688477	410.986938477
1370.96984863	398.566925049
1372.3828125	417.196777344
1373.79577637	425.249298096
1375.20874023	419.577819824
1376.6217041	431.10168457
1378.03466797	446.563598633
1379.44763184	444.205688477
1380.8605957	444.29989624
1382.27355957	467.890686035
1383.68652344	497.209289551
1385.09960938	496.493927002
1386.51257324	504.608978271
1387.92553711	523.917480469
1389.33850098	520.911621094
1390.75146484	533.503173828
1392.16442871	573.168823242
1393.57739258	572.849487305
1394.99035645	568.58190918
1396.40332031	578.369140625
1397.81628418	575.509887695
1399.22924805	599.196655273
1400.64221191	597.927124023
1402.05517578	569.187866211
1403.46826172	545.851806641
1404.88122559	543.481994629
1406.29418945	539.968322754
1407.70715332	519.290405273
1409.12011719	523.745666504
1410.53308105	535.120849609
1411.94604492	518.747253418
1413.35900879	510.367736816
1414.77197266	516.507507324
1416.18493652	508.214385986
1417.59790039	483.107971191
1419.01086426	469.601959229
1420.4239502	463.551086426
1421.83691406	451.986419678
1423.24987793	475.190856934
1424.6628418	454.186859131
1426.07580566	454.040008545
1427.48876953	444.766601563
1428.9017334	441.117614746
1430.31469727	435.684570313
