1200	36.8041000366
1201.41296387	36.5900230408
1202.82592773	36.4179534912
1204.2388916	36.308883667
1205.65185547	36.4020080566
1207.06481934	36.235118866
1208.4777832	36.4014091492
1209.89086914	35.6092605591
1211.30383301	35.350692749
1212.71679688	35.2049064636
1214.12976074	34.9216346741
1215.54272461	34.8236618042
1216.95568848	35.031627655
1218.36865234	34.4317741394
1219.78161621	34.7979545593
1221.19458008	34.5484428406
1222.60754395	34.5683670044
1224.02050781	34.8342514038
1225.43347168	34.7878837585
1226.84655762	34.2783355713
1228.25952148	34.2039146423
1229.67248535	34.4367027283
1231.08544922	34.2010688782
1232.49841309	34.2782363892
1233.91137695	33.6723442078
1235.32434082	32.9068336487
1236.73730469	32.1617660522
1238.15026855	31.0728778839
1239.56323242	30.6564121246
1240.97619629	29.6844348907
1242.38916016	29.0574302673
1243.80212402	28.03008461
1245.21520996	26.8471298218
1246.62817383	25.7042427063
1248.0411377	24.8244857788
1249.45410156	24.0778560638
1250.86706543	22.3042850494
1252.2800293	21.8343162537
1253.69299316	21.0355110168
1255.10595703	20.0033531189
1256.5189209	19.4233417511
1257.93188477	19.163854599
1259.34484863	18.9291706085
1260.7578125	18.8944396973
1262.17089844	19.5059013367
1263.5838623	19.1699714661
1264.99682617	18.6763935089
1266.40979004	18.7576122284
1267.82275391	18.3635044098
1269.23571777	17.8090572357
1270.64868164	17.7492218018
1272.06164551	18.0741729736
1273.47460938	17.9611988068
1274.88757324	17.9506950378
1276.30053711	18.154882431
1277.71350098	18.0514583588
1279.12646484	18.1766033173
1280.53955078	18.4731616974
1281.95251465	18.7144412994
1283.36547852	18.8377761841
1284.77844238	18.9157981873
1286.19140625	19.0370693207
1287.60437012	19.6546096802
1289.01733398	19.7545948029
1290.43029785	19.8829231262
1291.84326172	20.3063278198
1293.25622559	20.5068435669
1294.66918945	20.2692394257
1296.08215332	20.4107875824
1297.49523926	20.4288883209
1298.90820313	20.7954978943
1300.32116699	20.5854606628
1301.73413086	20.4425773621
1303.14709473	20.6948661804
1304.56005859	20.9531040192
1305.97302246	20.9818763733
1307.38598633	21.1509227753
1308.7989502	21.5227622986
1310.21191406	21.1405639648
1311.62487793	21.0074691772
1313.0378418	20.8915691376
1314.45092773	20.6648578644
1315.8638916	20.1414394379
1317.27685547	19.6528015137
1318.68981934	19.4651165009
1320.1027832	18.9662494659
1321.51574707	19.1902732849
1322.92871094	18.4047222137
1324.3416748	18.3255882263
1325.75463867	17.8524131775
1327.16760254	17.2199859619
1328.58056641	16.8046627045
1329.99353027	16.6058158875
1331.40649414	16.335395813
1332.81958008	15.7887325287
1334.23254395	15.4869003296
1335.64550781	15.3847112656
1337.05847168	15.1432533264
1338.47143555	14.7486619949
1339.88439941	14.6144323349
1341.29736328	14.6458740234
1342.71032715	14.4570598602
1344.12329102	14.2306480408
1345.53625488	14.3094959259
1346.94921875	14.8066711426
1348.36218262	14.6259403229
1349.77526855	14.822095871
1351.18823242	14.8579015732
1352.60119629	14.8294181824
1354.01416016	14.982758522
1355.42712402	15.161277771
1356.84008789	15.266245842
1358.25305176	15.6902637482
1359.66601563	16.0039520264
1361.07897949	16.0350112915
1362.49194336	16.1158256531
1363.90490723	16.0951499939
1365.31787109	16.3715820313
1366.73083496	16.9871673584
1368.1439209	17.3601493835
1369.55688477	17.8452968597
1370.96984863	18.1114387512
1372.3828125	18.4859828949
1373.79577637	19.1319313049
1375.20874023	19.5050506592
1376.6217041	19.6524066925
1378.03466797	20.0089759827
1379.44763184	20.8420505524
1380.8605957	21.8621292114
1382.27355957	22.4654788971
1383.68652344	23.3687286377
1385.09960938	24.2661209106
1386.51257324	24.116689682
1387.92553711	24.3105716705
1389.33850098	25.0099258423
1390.75146484	25.3074703217
1392.16442871	25.132144928
1393.57739258	25.410861969
1394.99035645	25.2661190033
1396.40332031	25.2586956024
1397.81628418	25.9667854309
1399.22924805	25.9846992493
1400.64221191	26.1993980408
1402.05517578	26.2635307312
1403.46826172	26.2106552124
1404.88122559	26.2324542999
1406.29418945	26.112203598
1407.70715332	25.7192459106
1409.12011719	25.0841083527
1410.53308105	24.8135814667
1411.94604492	24.7208194733
1413.35900879	24.2421665192
1414.77197266	24.1292037964
1416.18493652	24.27435112
1417.59790039	24.1728229523
1419.01086426	23.9246253967
1420.4239502	24.0248298645
1421.83691406	23.5392799377
1423.24987793	23.2492256165
1424.6628418	22.6707572937
1426.07580566	21.9369049072
1427.48876953	21.3137512207
1428.9017334	20.7517929077
1430.31469727	20.1727275848
1431.72766113	19.4927215576
1433.140625	18.5918884277
1434.55358887	17.8012523651
1435.96655273	17.3213100433
1437.3795166	16.9767723083
1438.79260254	16.4451236725
1440.20556641	15.50395298
1441.61853027	14.8290176392
1443.03149414	14.4835929871
1444.44445801	14.1519136429
1445.85742188	13.7902565002
1447.27038574	13.4565925598
1448.68334961	13.0623178482
1450.09631348	13.1784296036
1451.50927734	12.9496459961
1452.92224121	12.9017314911
1454.33520508	12.5578784943
1455.74829102	12.5280056
1457.16125488	12.7311840057
1458.57421875	12.7795114517
1459.98718262	13.1435813904
1461.40014648	13.8510017395
1462.81311035	15.4125623703
1464.22607422	16.9182949066
1465.63903809	19.9578800201
1467.05200195	24.16588974
1468.46496582	29.4301185608
1469.87792969	35.3392868042
1471.29089355	41.5251197815
1472.70385742	47.7105789185
1474.11694336	53.4085044861
1475.52990723	58.1983451843
1476.94287109	61.3645744324
1478.35583496	63.8105812073
1479.76879883	65.8606948853
1481.1817627	66.8500976563
1482.59472656	68.0681381226
1484.00769043	69.4955062866
1485.4206543	70.798576355
1486.83361816	72.3139190674
1488.24658203	74.2963180542
1489.6595459	77.0151138306
1491.07263184	79.2032241821
1492.4855957	83.0708389282
1493.89855957	86.4905166626
1495.31152344	91.5167770386
1496.7244873	97.5838165283
1498.13745117	105.203147888
1499.55041504	114.884178162
1500.96337891	125.752494812
1502.37634277	136.878921509
1503.78930664	149.297058105
1505.20227051	163.628417969
1506.61523438	177.701889038
1508.02832031	192.562957764
1509.44128418	208.832275391
1510.85424805	223.343643188
1512.26721191	237.490402222
1513.68017578	250.310974121
1515.09313965	257.798278809
1516.50610352	259.264923096
1517.91906738	257.110839844
1519.33203125	250.586181641
1520.74499512	243.885955811
1522.15795898	235.073486328
1523.57092285	228.363449097
1524.98388672	224.417938232
1526.39697266	223.713668823
1527.80993652	223.953964233
1529.22290039	223.802307129
1530.63586426	224.451782227
1532.04882813	224.070480347
1533.46179199	219.917175293
1534.87475586	214.060638428
1536.28771973	208.597045898
1537.70068359	204.772232056
1539.11364746	200.501052856
1540.52661133	197.828231812
1541.9395752	195.468017578
1543.35266113	192.235565186
1544.765625	187.944152832
1546.17858887	181.29006958
1547.59155273	173.586349487
1549.0045166	166.061569214
1550.41748047	158.716781616
1551.83044434	151.782073975
1553.2434082	145.671600342
1554.65637207	140.749588013
1556.06933594	136.151977539
1557.4822998	131.817871094
1558.89526367	127.88734436
1560.30822754	124.031089783
1561.72131348	119.49307251
1563.13427734	112.323188782
1564.54724121	108.073669434
1565.96020508	102.544906616
1567.37316895	99.3103408813
1568.78613281	95.2750473022
1570.19909668	91.7567443848
1571.61206055	89.6442718506
1573.02502441	87.3899917603
1574.43798828	85.2523574829
1575.85095215	84.1894454956
1577.26391602	82.1102218628
1578.67700195	81.8467636108
1580.08996582	79.2155838013
1581.50292969	77.9459991455
1582.91589355	74.637588501
1584.32885742	71.2772216797
1585.74182129	67.6340789795
1587.15478516	64.2169952393
1588.56774902	61.5127563477
1589.98071289	59.4202423096
1591.39367676	57.5587539673
1592.80664063	56.0321731567
1594.21960449	55.6296386719
1595.63256836	54.4398269653
1597.0456543	53.7484359741
1598.45861816	53.5133743286
1599.87158203	54.2070198059
1601.2845459	55.3519859314
1602.69750977	56.4426116943
1604.11047363	58.2385139465
1605.5234375	60.8488693237
1606.93640137	63.6579208374
1608.34936523	66.4280090332
1609.7623291	68.8678894043
1611.17529297	71.4107971191
1612.58825684	73.8083877563
1614.00134277	75.5026550293
1615.41430664	75.5336990356
1616.82727051	75.7832946777
1618.24023438	75.5492172241
1619.65319824	74.5762176514
1621.06616211	73.3014373779
1622.47912598	72.7841644287
1623.89208984	73.0550918579
1625.30505371	72.6291046143
1626.71801758	71.8591156006
1628.13098145	69.0894622803
1629.54394531	66.9287567139
1630.95690918	63.6706771851
1632.36999512	63.0766296387
1633.78295898	60.570148468
1635.19592285	57.4577827454
1636.60888672	55.7108573914
1638.02185059	54.3051834106
1639.43481445	52.6664619446
1640.84777832	51.6825561523
1642.26074219	50.8195343018
1643.67370605	50.2422218323
1645.08666992	49.803855896
1646.49963379	50.3124923706
